run_id,design,status,labor,financing,eta,eta_s,theta,epsilon,sigma,shock,magnitude,data_vintage,evidence,commit,actor,notes
matrix_5x3-v3-DELTA-F1,matrix_5x3_v3,executed,DELTA,F1,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v3-DELTA-F1/manifest.toml; runs/matrix_5x3-v3-DELTA-F1/log.txt,3ee1f2f200cd51766a54309abb8631ee38eab935,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v3.toml (full-71 A-bill, ADR-0012); planned | theta/epsilon/sigma = delta_epsilon = 1e-4 (the solved Leontief-limit values; ADR-0006) | failed 2026-09-17 (see runs/matrix_5x3-DELTA-F1/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v3-DELTA-F1/manifest.toml)"
matrix_5x3-v3-DELTA-F2,matrix_5x3_v3,executed,DELTA,F2,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v3-DELTA-F2/manifest.toml; runs/matrix_5x3-v3-DELTA-F2/log.txt,3ee1f2f200cd51766a54309abb8631ee38eab935,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v3.toml (full-71 A-bill, ADR-0012); planned | theta/epsilon/sigma = delta_epsilon = 1e-4 (the solved Leontief-limit values; ADR-0006) | executed 2026-09-17 (see runs/matrix_5x3-DELTA-F2/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v3-DELTA-F2/manifest.toml)"
matrix_5x3-v3-DELTA-F3,matrix_5x3_v3,executed,DELTA,F3,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v3-DELTA-F3/manifest.toml; runs/matrix_5x3-v3-DELTA-F3/log.txt,3ee1f2f200cd51766a54309abb8631ee38eab935,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v3.toml (full-71 A-bill, ADR-0012); planned | theta/epsilon/sigma = delta_epsilon = 1e-4 (the solved Leontief-limit values; ADR-0006) | executed 2026-09-17 (see runs/matrix_5x3-DELTA-F3/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v3-DELTA-F3/manifest.toml)"
matrix_5x3-v4-BF-F1,matrix_5x3_v4,executed,BF,F1,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-BF-F1/manifest.toml; runs/matrix_5x3-v4-BF-F1/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-BF-F1/manifest.toml)"
matrix_5x3-v4-BF-F2,matrix_5x3_v4,executed,BF,F2,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-BF-F2/manifest.toml; runs/matrix_5x3-v4-BF-F2/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-BF-F2/manifest.toml)"
matrix_5x3-v4-BF-F3,matrix_5x3_v4,executed,BF,F3,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-BF-F3/manifest.toml; runs/matrix_5x3-v4-BF-F3/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-BF-F3/manifest.toml)"
matrix_5x3-v4-ALPHA-F1,matrix_5x3_v4,executed,ALPHA,F1,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-ALPHA-F1/manifest.toml; runs/matrix_5x3-v4-ALPHA-F1/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-ALPHA-F1/manifest.toml)"
matrix_5x3-v4-ALPHA-F2,matrix_5x3_v4,executed,ALPHA,F2,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-ALPHA-F2/manifest.toml; runs/matrix_5x3-v4-ALPHA-F2/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-ALPHA-F2/manifest.toml)"
matrix_5x3-v4-ALPHA-F3,matrix_5x3_v4,executed,ALPHA,F3,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-ALPHA-F3/manifest.toml; runs/matrix_5x3-v4-ALPHA-F3/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-ALPHA-F3/manifest.toml)"
matrix_5x3-v4-BETA-F1,matrix_5x3_v4,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-BETA-F1/manifest.toml; runs/matrix_5x3-v4-BETA-F1/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-BETA-F1/manifest.toml)"
matrix_5x3-v4-BETA-F2,matrix_5x3_v4,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-BETA-F2/manifest.toml; runs/matrix_5x3-v4-BETA-F2/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-BETA-F2/manifest.toml)"
matrix_5x3-v4-BETA-F3,matrix_5x3_v4,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-BETA-F3/manifest.toml; runs/matrix_5x3-v4-BETA-F3/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-BETA-F3/manifest.toml)"
matrix_5x3-v4-GAMMA-F1,matrix_5x3_v4,executed,GAMMA,F1,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-GAMMA-F1/manifest.toml; runs/matrix_5x3-v4-GAMMA-F1/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-GAMMA-F1/manifest.toml)"
matrix_5x3-v4-GAMMA-F2,matrix_5x3_v4,executed,GAMMA,F2,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-GAMMA-F2/manifest.toml; runs/matrix_5x3-v4-GAMMA-F2/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-GAMMA-F2/manifest.toml)"
matrix_5x3-v4-GAMMA-F3,matrix_5x3_v4,executed,GAMMA,F3,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-GAMMA-F3/manifest.toml; runs/matrix_5x3-v4-GAMMA-F3/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-GAMMA-F3/manifest.toml)"
matrix_5x3-v4-DELTA-F1,matrix_5x3_v4,executed,DELTA,F1,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-DELTA-F1/manifest.toml; runs/matrix_5x3-v4-DELTA-F1/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-DELTA-F1/manifest.toml)"
matrix_5x3-v4-DELTA-F2,matrix_5x3_v4,executed,DELTA,F2,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-DELTA-F2/manifest.toml; runs/matrix_5x3-v4-DELTA-F2/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-DELTA-F2/manifest.toml)"
matrix_5x3-v4-DELTA-F3,matrix_5x3_v4,executed,DELTA,F3,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v4-DELTA-F3/manifest.toml; runs/matrix_5x3-v4-DELTA-F3/log.txt,3e78c98a89fe05aa2b0bc6814532d3daa5ed0c86,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v4.toml (full-71 A-bill, ADR-0012; ADR-0018 measurement generation: income-side real GDP, consumption index = welfare); planned | executed 2026-09-18 (see runs/matrix_5x3-v4-DELTA-F3/manifest.toml)"
matrix_5x3-v5-BF-F1,matrix_5x3_v5,executed,BF,F1,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-BF-F1/manifest.toml; runs/matrix_5x3-v5-BF-F1/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-BF-F1/manifest.toml)"
matrix_5x3-v5-BF-F2,matrix_5x3_v5,executed,BF,F2,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-BF-F2/manifest.toml; runs/matrix_5x3-v5-BF-F2/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-BF-F2/manifest.toml)"
matrix_5x3-v5-BF-F3,matrix_5x3_v5,executed,BF,F3,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-BF-F3/manifest.toml; runs/matrix_5x3-v5-BF-F3/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-BF-F3/manifest.toml)"
matrix_5x3-v5-ALPHA-F1,matrix_5x3_v5,executed,ALPHA,F1,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-ALPHA-F1/manifest.toml; runs/matrix_5x3-v5-ALPHA-F1/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-ALPHA-F1/manifest.toml)"
matrix_5x3-v5-ALPHA-F2,matrix_5x3_v5,executed,ALPHA,F2,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-ALPHA-F2/manifest.toml; runs/matrix_5x3-v5-ALPHA-F2/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-ALPHA-F2/manifest.toml)"
matrix_5x3-v5-ALPHA-F3,matrix_5x3_v5,executed,ALPHA,F3,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-ALPHA-F3/manifest.toml; runs/matrix_5x3-v5-ALPHA-F3/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-ALPHA-F3/manifest.toml)"
matrix_5x3-v5-BETA-F1,matrix_5x3_v5,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-BETA-F1/manifest.toml; runs/matrix_5x3-v5-BETA-F1/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-BETA-F1/manifest.toml)"
matrix_5x3-v5-BETA-F2,matrix_5x3_v5,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-BETA-F2/manifest.toml; runs/matrix_5x3-v5-BETA-F2/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-BETA-F2/manifest.toml)"
matrix_5x3-v5-BETA-F3,matrix_5x3_v5,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-BETA-F3/manifest.toml; runs/matrix_5x3-v5-BETA-F3/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-BETA-F3/manifest.toml)"
matrix_5x3-v5-GAMMA-F1,matrix_5x3_v5,executed,GAMMA,F1,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-GAMMA-F1/manifest.toml; runs/matrix_5x3-v5-GAMMA-F1/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-GAMMA-F1/manifest.toml)"
matrix_5x3-v5-GAMMA-F2,matrix_5x3_v5,executed,GAMMA,F2,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-GAMMA-F2/manifest.toml; runs/matrix_5x3-v5-GAMMA-F2/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-GAMMA-F2/manifest.toml)"
matrix_5x3-v5-GAMMA-F3,matrix_5x3_v5,executed,GAMMA,F3,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-GAMMA-F3/manifest.toml; runs/matrix_5x3-v5-GAMMA-F3/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-GAMMA-F3/manifest.toml)"
matrix_5x3-v5-DELTA-F1,matrix_5x3_v5,executed,DELTA,F1,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-DELTA-F1/manifest.toml; runs/matrix_5x3-v5-DELTA-F1/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-DELTA-F1/manifest.toml)"
matrix_5x3-v5-DELTA-F2,matrix_5x3_v5,executed,DELTA,F2,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-DELTA-F2/manifest.toml; runs/matrix_5x3-v5-DELTA-F2/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-DELTA-F2/manifest.toml)"
matrix_5x3-v5-DELTA-F3,matrix_5x3_v5,executed,DELTA,F3,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v5-DELTA-F3/manifest.toml; runs/matrix_5x3-v5-DELTA-F3/log.txt,49d7999dece02ea584dad0235a9f7683833229c2,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v5.toml (full-71 A-bill, ADR-0012; ADR-0019 external-account generation) | executed 2026-09-18 (see runs/matrix_5x3-v5-DELTA-F3/manifest.toml)"
matrix_5x3-v6-BF-F1,matrix_5x3_v6,executed,BF,F1,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-BF-F1/manifest.toml; runs/matrix_5x3-v6-BF-F1/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | failed 2026-09-18 (see runs/matrix_5x3-v6-BF-F1/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-BF-F1/manifest.toml)"
matrix_5x3-v6-BF-F2,matrix_5x3_v6,executed,BF,F2,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-BF-F2/manifest.toml; runs/matrix_5x3-v6-BF-F2/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | failed 2026-09-18 (see runs/matrix_5x3-v6-BF-F2/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-BF-F2/manifest.toml)"
matrix_5x3-v6-BF-F3,matrix_5x3_v6,executed,BF,F3,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-BF-F3/manifest.toml; runs/matrix_5x3-v6-BF-F3/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | failed 2026-09-18 (see runs/matrix_5x3-v6-BF-F3/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-BF-F3/manifest.toml)"
matrix_5x3-v6-ALPHA-F1,matrix_5x3_v6,executed,ALPHA,F1,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-ALPHA-F1/manifest.toml; runs/matrix_5x3-v6-ALPHA-F1/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | executed 2026-09-18 (see runs/matrix_5x3-v6-ALPHA-F1/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-ALPHA-F1/manifest.toml)"
matrix_5x3-v6-ALPHA-F2,matrix_5x3_v6,executed,ALPHA,F2,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-ALPHA-F2/manifest.toml; runs/matrix_5x3-v6-ALPHA-F2/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | executed 2026-09-18 (see runs/matrix_5x3-v6-ALPHA-F2/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-ALPHA-F2/manifest.toml)"
matrix_5x3-v6-ALPHA-F3,matrix_5x3_v6,executed,ALPHA,F3,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-ALPHA-F3/manifest.toml; runs/matrix_5x3-v6-ALPHA-F3/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | executed 2026-09-18 (see runs/matrix_5x3-v6-ALPHA-F3/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-ALPHA-F3/manifest.toml)"
matrix_5x3-v6-BETA-F1,matrix_5x3_v6,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-BETA-F1/manifest.toml; runs/matrix_5x3-v6-BETA-F1/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | executed 2026-09-18 (see runs/matrix_5x3-v6-BETA-F1/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-BETA-F1/manifest.toml)"
matrix_5x3-v6-BETA-F2,matrix_5x3_v6,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-BETA-F2/manifest.toml; runs/matrix_5x3-v6-BETA-F2/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | executed 2026-09-18 (see runs/matrix_5x3-v6-BETA-F2/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-BETA-F2/manifest.toml)"
matrix_5x3-v6-BETA-F3,matrix_5x3_v6,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-BETA-F3/manifest.toml; runs/matrix_5x3-v6-BETA-F3/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | executed 2026-09-18 (see runs/matrix_5x3-v6-BETA-F3/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-BETA-F3/manifest.toml)"
matrix_5x3-v6-GAMMA-F1,matrix_5x3_v6,executed,GAMMA,F1,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-GAMMA-F1/manifest.toml; runs/matrix_5x3-v6-GAMMA-F1/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | executed 2026-09-18 (see runs/matrix_5x3-v6-GAMMA-F1/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-GAMMA-F1/manifest.toml)"
matrix_5x3-v6-GAMMA-F2,matrix_5x3_v6,executed,GAMMA,F2,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-GAMMA-F2/manifest.toml; runs/matrix_5x3-v6-GAMMA-F2/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | executed 2026-09-18 (see runs/matrix_5x3-v6-GAMMA-F2/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-GAMMA-F2/manifest.toml)"
matrix_5x3-v6-GAMMA-F3,matrix_5x3_v6,executed,GAMMA,F3,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-GAMMA-F3/manifest.toml; runs/matrix_5x3-v6-GAMMA-F3/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | executed 2026-09-18 (see runs/matrix_5x3-v6-GAMMA-F3/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-GAMMA-F3/manifest.toml)"
matrix_5x3-v6-DELTA-F1,matrix_5x3_v6,executed,DELTA,F1,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v6-DELTA-F1/manifest.toml; runs/matrix_5x3-v6-DELTA-F1/log.txt,6db1da59fa5582a31c249714d59ca3ba27e8937f,hermes-agent,"parameters pinned in experiments/designs/matrix_5x3_v6.toml (full-71 A-bill, ADR-0012; ADR-0020 sectoral-wage eta = 0 endpoint) | planned | executed 2026-09-18 (see runs/matrix_5x3-v6-DELTA-F1/manifest.toml) | executed 2026-09-18 (see runs/matrix_5x3-v6-DELTA-F1/manifest.toml)"
